ProductKey,OrderDate,ShipDate,CustomerKey,PromotionKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,TotalProductCost,SalesAmount,TaxAmt
313,7/17/2018,7/24/2018,29254,1,1,SO45176,1,1,3578.27,2171.2942,3578.27,286.2616
314,7/17/2018,7/24/2018,18903,1,9,SO45177,1,1,3578.27,2171.2942,3578.27,286.2616
347,7/17/2018,7/24/2018,11456,1,9,SO45178,1,1,3399.99,1912.1544,3399.99,271.9992
351,7/17/2018,7/24/2018,11457,1,9,SO45179,1,1,3374.99,1898.0944,3374.99,269.9992
311,7/18/2018,7/25/2018,15046,1,10,SO45180,1,1,3578.27,2171.2942,3578.27,286.2616
310,7/18/2018,7/25/2018,14929,1,10,SO45181,1,1,3578.27,2171.2942,3578.27,286.2616
312,7/18/2018,7/25/2018,18769,1,9,SO45182,1,1,3578.27,2171.2942,3578.27,286.2616
334,7/18/2018,7/25/2018,25711,1,9,SO45183,1,1,699.0982,413.1463,699.0982,55.9279
320,7/18/2018,7/25/2018,25717,1,9,SO45184,1,1,699.0982,413.1463,699.0982,55.9279
310,7/18/2018,7/25/2018,14949,1,10,SO45185,1,1,3578.27,2171.2942,3578.27,286.2616
313,7/19/2018,7/26/2018,14991,1,10,SO45186,1,1,3578.27,2171.2942,3578.27,286.2616
310,7/19/2018,7/26/2018,15047,1,10,SO45187,1,1,3578.27,2171.2942,3578.27,286.2616
311,7/19/2018,7/26/2018,14861,1,10,SO45188,1,1,3578.27,2171.2942,3578.27,286.2616
310,7/19/2018,7/26/2018,29145,1,1,SO45189,1,1,3578.27,2171.2942,3578.27,286.2616
313,7/19/2018,7/26/2018,18931,1,9,SO45190,1,1,3578.27,2171.2942,3578.27,286.2616
328,7/19/2018,7/26/2018,14660,1,1,SO45191,1,1,699.0982,413.1463,699.0982,55.9279
314,7/20/2018,7/27/2018,14846,1,10,SO45192,1,2,1789.135,2171.2942,3578.27,286.2616
310,7/20/2018,7/27/2018,22889,1,6,SO45193,1,2,1789.135,2171.2942,3578.27,286.2616
313,7/20/2018,7/27/2018,29221,1,4,SO45194,1,2,1789.135,2171.2942,3578.27,286.2616
313,7/20/2018,7/27/2018,18929,1,9,SO45195,1,2,1789.135,2171.2942,3578.27,286.2616
311,7/20/2018,7/27/2018,18739,1,9,SO45196,1,2,1789.135,2171.2942,3578.27,286.2616
314,7/20/2018,7/27/2018,18902,1,9,SO45197,1,2,1789.135,2171.2942,3578.27,286.2616
313,7/21/2018,7/28/2018,14847,1,10,SO45198,1,4,894.5675,2171.2942,3578.27,286.2616
346,7/21/2018,7/28/2018,29476,1,8,SO45199,1,4,849.9975,1912.1544,3399.99,271.9992
311,7/21/2018,7/28/2018,29148,1,4,SO45200,1,4,894.5675,2171.2942,3578.27,286.2616
312,7/21/2018,7/28/2018,29168,1,4,SO45201,1,4,894.5675,2171.2942,3578.27,286.2616
314,7/21/2018,7/28/2018,19094,1,9,SO45202,1,4,894.5675,2171.2942,3578.27,286.2616
314,7/21/2018,7/28/2018,18907,1,9,SO45203,1,4,894.5675,2171.2942,3578.27,286.2616
345,7/21/2018,7/28/2018,11460,1,9,SO45204,1,4,849.9975,1912.1544,3399.99,271.9992
344,7/22/2018,7/29/2018,28420,1,7,SO45205,1,1,3399.99,1912.1544,3399.99,271.9992
313,7/22/2018,7/29/2018,12474,1,7,SO45206,1,1,3578.27,2171.2942,3578.27,286.2616
312,7/22/2018,7/29/2018,29156,1,4,SO45207,1,1,3578.27,2171.2942,3578.27,286.2616
344,7/22/2018,7/29/2018,19884,1,6,SO45208,1,1,3399.99,1912.1544,3399.99,271.9992
314,7/22/2018,7/29/2018,29201,1,4,SO45209,1,1,3578.27,2171.2942,3578.27,286.2616
311,7/22/2018,7/29/2018,29239,1,4,SO45210,1,1,3578.27,2171.2942,3578.27,286.2616
311,7/22/2018,7/29/2018,18724,1,9,SO45211,1,1,3578.27,2171.2942,3578.27,286.2616
314,7/22/2018,7/29/2018,18729,1,9,SO45212,1,1,3578.27,2171.2942,3578.27,286.2616
349,7/22/2018,7/29/2018,11464,1,9,SO45213,1,1,3374.99,1898.0944,3374.99,269.9992
310,7/23/2018,7/30/2018,12464,1,7,SO45214,1,1,3578.27,2171.2942,3578.27,286.2616
312,7/23/2018,7/30/2018,29208,1,1,SO45215,1,1,3578.27,2171.2942,3578.27,286.2616
313,7/23/2018,7/30/2018,29261,1,4,SO45216,1,1,3578.27,2171.2942,3578.27,286.2616
314,7/24/2018,7/31/2018,29144,1,1,SO45217,1,1,3578.27,2171.2942,3578.27,286.2616
345,7/24/2018,7/31/2018,25982,1,1,SO45218,1,1,3399.99,1912.1544,3399.99,271.9992
313,7/24/2018,7/31/2018,22893,1,6,SO45219,1,1,3578.27,2171.2942,3578.27,286.2616
312,7/24/2018,7/31/2018,29207,1,1,SO45220,1,1,3578.27,2171.2942,3578.27,286.2616
314,7/24/2018,7/31/2018,22903,1,6,SO45221,1,1,3578.27,2171.2942,3578.27,286.2616
330,7/24/2018,7/31/2018,14728,1,1,SO45222,1,1,699.0982,413.1463,699.0982,55.9279
312,7/24/2018,7/31/2018,18930,1,9,SO45223,1,1,3578.27,2171.2942,3578.27,286.2616
311,7/24/2018,7/31/2018,18723,1,9,SO45224,1,1,3578.27,2171.2942,3578.27,286.2616
338,7/25/2018,8/1/2018,14653,1,4,SO45225,1,1,699.0982,413.1463,699.0982,55.9279
342,7/25/2018,8/1/2018,14662,1,4,SO45226,1,1,699.0982,413.1463,699.0982,55.9279
322,7/25/2018,8/1/2018,14726,1,1,SO45227,1,1,699.0982,413.1463,699.0982,55.9279
314,7/25/2018,8/1/2018,18768,1,9,SO45228,1,1,3578.27,2171.2942,3578.27,286.2616
349,7/26/2018,8/2/2018,11387,1,10,SO45229,1,1,3374.99,1898.0944,3374.99,269.9992
313,7/26/2018,8/2/2018,29242,1,1,SO45230,1,1,3578.27,2171.2942,3578.27,286.2616
314,7/26/2018,8/2/2018,18908,1,9,SO45231,1,1,3578.27,2171.2942,3578.27,286.2616
310,7/26/2018,8/2/2018,18736,1,9,SO45232,1,1,3578.27,2171.2942,3578.27,286.2616
344,7/26/2018,8/2/2018,11472,1,9,SO45233,1,1,3399.99,1912.1544,3399.99,271.9992
328,7/27/2018,8/3/2018,18009,1,7,SO45234,1,2,349.5491,413.1463,699.0982,55.9279
314,7/27/2018,8/3/2018,29147,1,1,SO45235,1,2,1789.135,2171.2942,3578.27,286.2616
312,7/27/2018,8/3/2018,18731,1,9,SO45236,1,2,1789.135,2171.2942,3578.27,286.2616
314,7/27/2018,8/3/2018,18737,1,9,SO45237,1,2,1789.135,2171.2942,3578.27,286.2616
346,7/27/2018,8/3/2018,11459,1,9,SO45238,1,2,1699.995,1912.1544,3399.99,271.9992
328,7/28/2018,8/4/2018,19420,1,8,SO45239,1,4,174.7745,413.1463,699.0982,55.9279
310,7/28/2018,8/4/2018,29155,1,1,SO45240,1,4,894.5675,2171.2942,3578.27,286.2616
311,7/28/2018,8/4/2018,29203,1,4,SO45241,1,4,894.5675,2171.2942,3578.27,286.2616
311,7/28/2018,8/4/2018,29223,1,1,SO45242,1,4,894.5675,2171.2942,3578.27,286.2616
334,7/28/2018,8/4/2018,25715,1,9,SO45243,1,4,174.7745,413.1463,699.0982,55.9279
350,7/28/2018,8/4/2018,11756,1,9,SO45244,1,4,843.7475,1898.0944,3374.99,269.9992
310,7/29/2018,8/5/2018,18928,1,9,SO45245,1,1,3578.27,2171.2942,3578.27,286.2616
310,7/29/2018,8/5/2018,18709,1,9,SO45246,1,1,3578.27,2171.2942,3578.27,286.2616
334,7/29/2018,8/5/2018,25716,1,9,SO45247,1,1,699.0982,413.1463,699.0982,55.9279
344,7/29/2018,8/5/2018,11451,1,9,SO45248,1,1,3399.99,1912.1544,3399.99,271.9992
310,7/30/2018,8/6/2018,14928,1,10,SO45249,1,1,3578.27,2171.2942,3578.27,286.2616
310,7/30/2018,8/6/2018,14147,1,8,SO45250,1,1,3578.27,2171.2942,3578.27,286.2616
334,7/30/2018,8/6/2018,19422,1,8,SO45251,1,1,699.0982,413.1463,699.0982,55.9279
312,7/30/2018,8/6/2018,22877,1,6,SO45252,1,1,3578.27,2171.2942,3578.27,286.2616
314,7/30/2018,8/6/2018,29237,1,4,SO45253,1,1,3578.27,2171.2942,3578.27,286.2616
314,7/30/2018,8/6/2018,29252,1,4,SO45254,1,1,3578.27,2171.2942,3578.27,286.2616
314,7/30/2018,8/6/2018,29258,1,1,SO45255,1,1,3578.27,2171.2942,3578.27,286.2616
336,7/30/2018,8/6/2018,14664,1,4,SO45256,1,1,699.0982,413.1463,699.0982,55.9279
314,7/30/2018,8/6/2018,18718,1,9,SO45257,1,1,3578.27,2171.2942,3578.27,286.2616
340,7/30/2018,8/6/2018,25712,1,9,SO45258,1,1,699.0982,413.1463,699.0982,55.9279
314,7/31/2018,8/7/2018,29225,1,1,SO45259,1,1,3578.27,2171.2942,3578.27,286.2616
310,7/31/2018,8/7/2018,29150,1,1,SO45260,1,1,3578.27,2171.2942,3578.27,286.2616
312,7/31/2018,8/7/2018,29175,1,1,SO45261,1,1,3578.27,2171.2942,3578.27,286.2616
313,7/31/2018,8/7/2018,29265,1,4,SO45262,1,1,3578.27,2171.2942,3578.27,286.2616
340,7/31/2018,8/7/2018,14722,1,1,SO45263,1,1,699.0982,413.1463,699.0982,55.9279
349,7/31/2018,8/7/2018,11454,1,9,SO45264,1,1,3374.99,1898.0944,3374.99,269.9992
350,7/31/2018,8/7/2018,11461,1,9,SO45265,1,1,3374.99,1898.0944,3374.99,269.9992
313,8/1/2018,8/8/2018,15048,1,10,SO45345,1,1,3578.27,2171.2942,3578.27,286.2616
312,8/1/2018,8/8/2018,28648,1,6,SO45346,1,1,3578.27,2171.2942,3578.27,286.2616
342,8/1/2018,8/8/2018,14733,1,4,SO45347,1,1,699.0982,413.1463,699.0982,55.9279
311,8/1/2018,8/8/2018,19562,1,9,SO45348,1,1,3578.27,2171.2942,3578.27,286.2616
312,8/1/2018,8/8/2018,19568,1,9,SO45349,1,1,3578.27,2171.2942,3578.27,286.2616
311,8/1/2018,8/8/2018,19613,1,9,SO45350,1,1,3578.27,2171.2942,3578.27,286.2616
313,8/2/2018,8/9/2018,12520,1,7,SO45351,1,1,3578.27,2171.2942,3578.27,286.2616
313,8/2/2018,8/9/2018,15081,1,10,SO45352,1,1,3578.27,2171.2942,3578.27,286.2616
310,8/2/2018,8/9/2018,28630,1,6,SO45353,1,1,3578.27,2171.2942,3578.27,286.2616
340,8/2/2018,8/9/2018,19432,1,8,SO45354,1,1,699.0982,413.1463,699.0982,55.9279
312,8/2/2018,8/9/2018,28778,1,6,SO45355,1,1,3578.27,2171.2942,3578.27,286.2616
313,8/2/2018,8/9/2018,19096,1,9,SO45356,1,1,3578.27,2171.2942,3578.27,286.2616
351,8/3/2018,8/10/2018,28443,1,7,SO45357,1,2,1687.495,1898.0944,3374.99,269.9992
312,8/3/2018,8/10/2018,23172,1,6,SO45358,1,2,1789.135,2171.2942,3578.27,286.2616
313,8/3/2018,8/10/2018,11227,1,4,SO45359,1,2,1789.135,2171.2942,3578.27,286.2616
313,8/3/2018,8/10/2018,28036,1,6,SO45360,1,2,1789.135,2171.2942,3578.27,286.2616
312,8/3/2018,8/10/2018,23057,1,6,SO45361,1,2,1789.135,2171.2942,3578.27,286.2616
313,8/3/2018,8/10/2018,19271,1,9,SO45362,1,2,1789.135,2171.2942,3578.27,286.2616
312,8/3/2018,8/10/2018,19565,1,9,SO45363,1,2,1789.135,2171.2942,3578.27,286.2616
311,8/4/2018,8/11/2018,14161,1,8,SO45364,1,4,894.5675,2171.2942,3578.27,286.2616
313,8/4/2018,8/11/2018,15078,1,10,SO45365,1,4,894.5675,2171.2942,3578.27,286.2616
330,8/4/2018,8/11/2018,18011,1,7,SO45366,1,4,174.7745,413.1463,699.0982,55.9279
328,8/4/2018,8/11/2018,20561,1,10,SO45367,1,4,174.7745,413.1463,699.0982,55.9279
328,8/4/2018,8/11/2018,14732,1,1,SO45368,1,4,174.7745,413.1463,699.0982,55.9279
314,8/4/2018,8/11/2018,19269,1,9,SO45369,1,4,894.5675,2171.2942,3578.27,286.2616
312,8/4/2018,8/11/2018,19270,1,9,SO45370,1,4,894.5675,2171.2942,3578.27,286.2616
310,8/5/2018,8/12/2018,15062,1,10,SO45371,1,1,3578.27,2171.2942,3578.27,286.2616
348,8/5/2018,8/12/2018,28449,1,7,SO45372,1,1,3374.99,1898.0944,3374.99,269.9992
349,8/5/2018,8/12/2018,25994,1,1,SO45373,1,1,3374.99,1898.0944,3374.99,269.9992
312,8/5/2018,8/12/2018,22996,1,6,SO45374,1,1,3578.27,2171.2942,3578.27,286.2616
313,8/5/2018,8/12/2018,19596,1,9,SO45375,1,1,3578.27,2171.2942,3578.27,286.2616
344,8/5/2018,8/12/2018,11761,1,9,SO45376,1,1,3399.99,1912.1544,3399.99,271.9992
313,8/6/2018,8/13/2018,15077,1,10,SO45377,1,1,3578.27,2171.2942,3578.27,286.2616
310,8/6/2018,8/13/2018,28178,1,6,SO45378,1,1,3578.27,2171.2942,3578.27,286.2616
313,8/6/2018,8/13/2018,28363,1,6,SO45379,1,1,3578.27,2171.2942,3578.27,286.2616
324,8/6/2018,8/13/2018,18010,1,7,SO45380,1,1,699.0982,413.1463,699.0982,55.9279
344,8/6/2018,8/13/2018,19988,1,6,SO45381,1,1,3399.99,1912.1544,3399.99,271.9992
313,8/6/2018,8/13/2018,11129,1,1,SO45382,1,1,3578.27,2171.2942,3578.27,286.2616
332,8/6/2018,8/13/2018,14734,1,1,SO45383,1,1,699.0982,413.1463,699.0982,55.9279
338,8/6/2018,8/13/2018,26789,1,6,SO45384,1,1,699.0982,413.1463,699.0982,55.9279
334,8/6/2018,8/13/2018,14735,1,1,SO45385,1,1,699.0982,413.1463,699.0982,55.9279
312,8/6/2018,8/13/2018,19607,1,9,SO45386,1,1,3578.27,2171.2942,3578.27,286.2616
310,8/7/2018,8/14/2018,11224,1,1,SO45387,1,1,3578.27,2171.2942,3578.27,286.2616
350,8/7/2018,8/14/2018,25986,1,1,SO45388,1,1,3374.99,1898.0944,3374.99,269.9992
310,8/7/2018,8/14/2018,11090,1,4,SO45389,1,1,3578.27,2171.2942,3578.27,286.2616
310,8/7/2018,8/14/2018,19560,1,9,SO45390,1,1,3578.27,2171.2942,3578.27,286.2616
313,8/7/2018,8/14/2018,19588,1,9,SO45391,1,1,3578.27,2171.2942,3578.27,286.2616
344,8/7/2018,8/14/2018,11762,1,9,SO45392,1,1,3399.99,1912.1544,3399.99,271.9992
312,8/8/2018,8/15/2018,14171,1,8,SO45393,1,1,3578.27,2171.2942,3578.27,286.2616
348,8/8/2018,8/15/2018,11468,1,10,SO45394,1,1,3374.99,1898.0944,3374.99,269.9992
313,8/8/2018,8/15/2018,29352,1,4,SO45395,1,1,3578.27,2171.2942,3578.27,286.2616
312,8/8/2018,8/15/2018,19594,1,9,SO45396,1,1,3578.27,2171.2942,3578.27,286.2616
313,8/9/2018,8/16/2018,15051,1,10,SO45397,1,1,3578.27,2171.2942,3578.27,286.2616
312,8/9/2018,8/16/2018,15059,1,10,SO45398,1,1,3578.27,2171.2942,3578.27,286.2616
311,8/9/2018,8/16/2018,19598,1,9,SO45399,1,1,3578.27,2171.2942,3578.27,286.2616
313,8/10/2018,8/17/2018,14162,1,8,SO45400,1,2,1789.135,2171.2942,3578.27,286.2616
310,8/10/2018,8/17/2018,15058,1,10,SO45401,1,2,1789.135,2171.2942,3578.27,286.2616
344,8/10/2018,8/17/2018,11413,1,10,SO45402,1,2,1699.995,1912.1544,3399.99,271.9992
314,8/10/2018,8/17/2018,23114,1,6,SO45403,1,2,1789.135,2171.2942,3578.27,286.2616
310,8/10/2018,8/17/2018,11217,1,1,SO45404,1,2,1789.135,2171.2942,3578.27,286.2616
312,8/10/2018,8/17/2018,23209,1,6,SO45405,1,2,1789.135,2171.2942,3578.27,286.2616
351,8/10/2018,8/17/2018,25987,1,4,SO45406,1,2,1687.495,1898.0944,3374.99,269.9992
314,8/10/2018,8/17/2018,29285,1,4,SO45407,1,2,1789.135,2171.2942,3578.27,286.2616
314,8/10/2018,8/17/2018,29326,1,4,SO45408,1,2,1789.135,2171.2942,3578.27,286.2616
312,8/10/2018,8/17/2018,19612,1,9,SO45409,1,2,1789.135,2171.2942,3578.27,286.2616
310,8/11/2018,8/18/2018,14149,1,8,SO45410,1,4,894.5675,2171.2942,3578.27,286.2616
313,8/11/2018,8/18/2018,28197,1,6,SO45411,1,4,894.5675,2171.2942,3578.27,286.2616
310,8/11/2018,8/18/2018,23137,1,6,SO45412,1,4,894.5675,2171.2942,3578.27,286.2616
312,8/11/2018,8/18/2018,11191,1,4,SO45413,1,4,894.5675,2171.2942,3578.27,286.2616
330,8/11/2018,8/18/2018,18038,1,7,SO45414,1,4,174.7745,413.1463,699.0982,55.9279
312,8/11/2018,8/18/2018,28092,1,6,SO45415,1,4,894.5675,2171.2942,3578.27,286.2616
310,8/11/2018,8/18/2018,28161,1,6,SO45416,1,4,894.5675,2171.2942,3578.27,286.2616
310,8/11/2018,8/18/2018,28620,1,6,SO45417,1,4,894.5675,2171.2942,3578.27,286.2616
311,8/11/2018,8/18/2018,19264,1,9,SO45418,1,4,894.5675,2171.2942,3578.27,286.2616
314,8/11/2018,8/18/2018,19555,1,9,SO45419,1,4,894.5675,2171.2942,3578.27,286.2616
313,8/11/2018,8/18/2018,19561,1,9,SO45420,1,4,894.5675,2171.2942,3578.27,286.2616
313,8/11/2018,8/18/2018,19576,1,9,SO45421,1,4,894.5675,2171.2942,3578.27,286.2616
310,8/12/2018,8/19/2018,28198,1,6,SO45422,1,1,3578.27,2171.2942,3578.27,286.2616
348,8/12/2018,8/19/2018,19997,1,6,SO45423,1,1,3374.99,1898.0944,3374.99,269.9992
311,8/12/2018,8/19/2018,28165,1,6,SO45424,1,1,3578.27,2171.2942,3578.27,286.2616
310,8/13/2018,8/20/2018,15056,1,10,SO45425,1,1,3578.27,2171.2942,3578.27,286.2616
312,8/13/2018,8/20/2018,14164,1,8,SO45426,1,1,3578.27,2171.2942,3578.27,286.2616
349,8/13/2018,8/20/2018,29481,1,8,SO45427,1,1,3374.99,1898.0944,3374.99,269.9992
346,8/13/2018,8/20/2018,11414,1,10,SO45428,1,1,3399.99,1912.1544,3399.99,271.9992
310,8/13/2018,8/20/2018,28129,1,6,SO45429,1,1,3578.27,2171.2942,3578.27,286.2616
312,8/13/2018,8/20/2018,28176,1,6,SO45430,1,1,3578.27,2171.2942,3578.27,286.2616
311,8/13/2018,8/20/2018,28013,1,6,SO45431,1,1,3578.27,2171.2942,3578.27,286.2616
312,8/14/2018,8/21/2018,14167,1,8,SO45432,1,1,3578.27,2171.2942,3578.27,286.2616
310,8/14/2018,8/21/2018,12547,1,7,SO45433,1,1,3578.27,2171.2942,3578.27,286.2616
311,8/14/2018,8/21/2018,11252,1,4,SO45434,1,1,3578.27,2171.2942,3578.27,286.2616
336,8/14/2018,8/21/2018,20562,1,10,SO45435,1,1,699.0982,413.1463,699.0982,55.9279
312,8/14/2018,8/21/2018,28130,1,6,SO45436,1,1,3578.27,2171.2942,3578.27,286.2616
312,8/14/2018,8/21/2018,28169,1,6,SO45437,1,1,3578.27,2171.2942,3578.27,286.2616
310,8/14/2018,8/21/2018,29334,1,1,SO45438,1,1,3578.27,2171.2942,3578.27,286.2616
326,8/14/2018,8/21/2018,25823,1,9,SO45439,1,1,699.0982,413.1463,699.0982,55.9279
312,8/15/2018,8/22/2018,14198,1,8,SO45440,1,1,3578.27,2171.2942,3578.27,286.2616
312,8/15/2018,8/22/2018,11216,1,1,SO45441,1,1,3578.27,2171.2942,3578.27,286.2616
314,8/15/2018,8/22/2018,29335,1,1,SO45442,1,1,3578.27,2171.2942,3578.27,286.2616
313,8/15/2018,8/22/2018,29350,1,4,SO45443,1,1,3578.27,2171.2942,3578.27,286.2616
310,8/15/2018,8/22/2018,19102,1,9,SO45444,1,1,3578.27,2171.2942,3578.27,286.2616
310,8/15/2018,8/22/2018,19105,1,9,SO45445,1,1,3578.27,2171.2942,3578.27,286.2616
345,8/16/2018,8/23/2018,25990,1,1,SO45446,1,1,3399.99,1912.1544,3399.99,271.9992
313,8/16/2018,8/23/2018,19558,1,9,SO45447,1,1,3578.27,2171.2942,3578.27,286.2616
324,8/16/2018,8/23/2018,25718,1,9,SO45448,1,1,699.0982,413.1463,699.0982,55.9279
310,8/17/2018,8/24/2018,14189,1,8,SO45449,1,2,1789.135,2171.2942,3578.27,286.2616
312,8/17/2018,8/24/2018,28624,1,6,SO45450,1,2,1789.135,2171.2942,3578.27,286.2616
311,8/17/2018,8/24/2018,29279,1,4,SO45451,1,2,1789.135,2171.2942,3578.27,286.2616
314,8/17/2018,8/24/2018,19559,1,9,SO45452,1,2,1789.135,2171.2942,3578.27,286.2616
311,8/18/2018,8/25/2018,12549,1,7,SO45453,1,4,894.5675,2171.2942,3578.27,286.2616
312,8/18/2018,8/25/2018,23074,1,6,SO45454,1,4,894.5675,2171.2942,3578.27,286.2616
310,8/19/2018,8/26/2018,14163,1,8,SO45455,1,1,3578.27,2171.2942,3578.27,286.2616
312,8/19/2018,8/26/2018,23113,1,6,SO45456,1,1,3578.27,2171.2942,3578.27,286.2616
313,8/19/2018,8/26/2018,27752,1,6,SO45457,1,1,3578.27,2171.2942,3578.27,286.2616
311,8/19/2018,8/26/2018,19599,1,9,SO45458,1,1,3578.27,2171.2942,3578.27,286.2616
310,8/19/2018,8/26/2018,19605,1,9,SO45459,1,1,3578.27,2171.2942,3578.27,286.2616
334,8/19/2018,8/26/2018,25822,1,9,SO45460,1,1,699.0982,413.1463,699.0982,55.9279
311,8/20/2018,8/27/2018,28646,1,6,SO45461,1,1,3578.27,2171.2942,3578.27,286.2616
310,8/20/2018,8/27/2018,28647,1,6,SO45462,1,1,3578.27,2171.2942,3578.27,286.2616
312,8/20/2018,8/27/2018,11171,1,4,SO45463,1,1,3578.27,2171.2942,3578.27,286.2616
314,8/20/2018,8/27/2018,19586,1,9,SO45464,1,1,3578.27,2171.2942,3578.27,286.2616
342,8/20/2018,8/27/2018,25819,1,9,SO45465,1,1,699.0982,413.1463,699.0982,55.9279
311,8/21/2018,8/28/2018,19611,1,9,SO45466,1,1,3578.27,2171.2942,3578.27,286.2616
345,8/22/2018,9/1/2018,11422,1,10,SO45467,1,1,3399.99,1912.1544,3399.99,271.9992
311,8/22/2018,9/1/2018,23164,1,6,SO45468,1,1,3578.27,2171.2942,3578.27,286.2616
350,8/22/2018,9/1/2018,19989,1,6,SO45469,1,1,3374.99,1898.0944,3374.99,269.9992
312,8/22/2018,9/1/2018,28177,1,6,SO45470,1,1,3578.27,2171.2942,3578.27,286.2616
313,8/22/2018,9/1/2018,29280,1,1,SO45471,1,1,3578.27,2171.2942,3578.27,286.2616
313,8/22/2018,9/1/2018,19095,1,9,SO45472,1,1,3578.27,2171.2942,3578.27,286.2616
310,8/22/2018,9/1/2018,19592,1,9,SO45473,1,1,3578.27,2171.2942,3578.27,286.2616
310,8/22/2018,9/1/2018,19595,1,9,SO45474,1,1,3578.27,2171.2942,3578.27,286.2616
313,8/22/2018,9/1/2018,19601,1,9,SO45475,1,1,3578.27,2171.2942,3578.27,286.2616
314,8/22/2018,9/1/2018,19614,1,9,SO45476,1,1,3578.27,2171.2942,3578.27,286.2616
313,8/23/2018,9/2/2018,14160,1,8,SO45477,1,1,3578.27,2171.2942,3578.27,286.2616
313,8/23/2018,9/2/2018,29354,1,1,SO45478,1,1,3578.27,2171.2942,3578.27,286.2616
313,8/23/2018,9/2/2018,19099,1,9,SO45479,1,1,3578.27,2171.2942,3578.27,286.2616
313,8/23/2018,9/2/2018,19564,1,9,SO45480,1,1,3578.27,2171.2942,3578.27,286.2616
313,8/23/2018,9/2/2018,19563,1,9,SO45481,1,1,3578.27,2171.2942,3578.27,286.2616
310,8/24/2018,9/3/2018,12522,1,7,SO45482,1,2,1789.135,2171.2942,3578.27,286.2616
314,8/24/2018,9/3/2018,14181,1,8,SO45483,1,2,1789.135,2171.2942,3578.27,286.2616
313,8/24/2018,9/3/2018,23267,1,6,SO45484,1,2,1789.135,2171.2942,3578.27,286.2616
312,8/24/2018,9/3/2018,11257,1,4,SO45485,1,2,1789.135,2171.2942,3578.27,286.2616
324,8/24/2018,9/3/2018,14737,1,1,SO45486,1,2,349.5491,413.1463,699.0982,55.9279
313,8/24/2018,9/3/2018,19556,1,9,SO45487,1,2,1789.135,2171.2942,3578.27,286.2616
311,8/24/2018,9/3/2018,19577,1,9,SO45488,1,2,1789.135,2171.2942,3578.27,286.2616
310,8/24/2018,9/3/2018,19602,1,9,SO45489,1,2,1789.135,2171.2942,3578.27,286.2616
313,8/24/2018,9/3/2018,22976,1,6,SO45490,1,2,1789.135,2171.2942,3578.27,286.2616
311,8/25/2018,9/4/2018,27672,1,6,SO45491,1,4,894.5675,2171.2942,3578.27,286.2616
330,8/25/2018,9/4/2018,19429,1,8,SO45492,1,4,174.7745,413.1463,699.0982,55.9279
320,8/25/2018,9/4/2018,14731,1,4,SO45493,1,4,174.7745,413.1463,699.0982,55.9279
310,8/25/2018,9/4/2018,19609,1,9,SO45494,1,4,894.5675,2171.2942,3578.27,286.2616
342,8/25/2018,9/4/2018,25821,1,9,SO45495,1,4,174.7745,413.1463,699.0982,55.9279
314,8/26/2018,9/5/2018,29340,1,6,SO45496,1,1,3578.27,2171.2942,3578.27,286.2616
311,8/26/2018,9/5/2018,28354,1,6,SO45497,1,1,3578.27,2171.2942,3578.27,286.2616
312,8/26/2018,9/5/2018,28574,1,6,SO45498,1,1,3578.27,2171.2942,3578.27,286.2616
314,8/26/2018,9/5/2018,28626,1,6,SO45499,1,1,3578.27,2171.2942,3578.27,286.2616
312,8/26/2018,9/5/2018,11189,1,1,SO45500,1,1,3578.27,2171.2942,3578.27,286.2616
350,8/26/2018,9/5/2018,25993,1,1,SO45501,1,1,3374.99,1898.0944,3374.99,269.9992
314,8/26/2018,9/5/2018,28173,1,6,SO45502,1,1,3578.27,2171.2942,3578.27,286.2616
314,8/26/2018,9/5/2018,22995,1,6,SO45503,1,1,3578.27,2171.2942,3578.27,286.2616
340,8/26/2018,9/5/2018,14730,1,4,SO45504,1,1,699.0982,413.1463,699.0982,55.9279
313,8/26/2018,9/5/2018,19593,1,9,SO45505,1,1,3578.27,2171.2942,3578.27,286.2616
311,8/26/2018,9/5/2018,19615,1,9,SO45506,1,1,3578.27,2171.2942,3578.27,286.2616
314,8/26/2018,9/5/2018,19616,1,9,SO45507,1,1,3578.27,2171.2942,3578.27,286.2616
310,8/27/2018,9/6/2018,12510,1,7,SO45508,1,1,3578.27,2171.2942,3578.27,286.2616
310,8/27/2018,9/6/2018,14148,1,8,SO45509,1,1,3578.27,2171.2942,3578.27,286.2616
310,8/27/2018,9/6/2018,22998,1,6,SO45510,1,1,3578.27,2171.2942,3578.27,286.2616
311,8/28/2018,9/7/2018,12523,1,7,SO45511,1,1,3578.27,2171.2942,3578.27,286.2616
312,8/28/2018,9/7/2018,11175,1,4,SO45512,1,1,3578.27,2171.2942,3578.27,286.2616
348,8/28/2018,9/7/2018,25996,1,4,SO45513,1,1,3374.99,1898.0944,3374.99,269.9992
314,8/28/2018,9/7/2018,28051,1,6,SO45514,1,1,3578.27,2171.2942,3578.27,286.2616
310,8/28/2018,9/7/2018,19557,1,9,SO45515,1,1,3578.27,2171.2942,3578.27,286.2616
310,9/1/2018,9/8/2018,14428,1,8,SO45580,1,1,3578.27,2171.2942,3578.27,286.2616
